{
    {744, 20, 34, 36, 35, 11, 30, 13, 45, 32}
    {2, 907, 9, 1, 1, 8, 29, 3, 4, 36}
    {55, 0, 655, 55, 62, 60, 75, 27, 10, 1}
    {35, 9, 28, 550, 54, 157, 96, 39, 21, 11}
    {40, 5, 36, 20, 745, 33, 43, 63, 13, 2}
    {11, 9, 35, 82, 22, 739, 45, 41, 8, 8}
    {25, 8, 11, 6, 24, 3, 889, 9, 23, 2}
    {24, 2, 8, 25, 32, 23, 0, 876, 3, 7}
    {47, 15, 2, 6, 4, 0, 7, 2, 911, 6}
    {32, 54, 6, 11, 6, 3, 14, 4, 15, 855}
}
