{
    {98, 72, 154, 154, 127, 77, 47, 96, 121, 54}
    {465, 33, 26, 132, 14, 45, 29, 109, 41, 106}
    {291, 3, 28, 209, 119, 172, 75, 78, 22, 3}
    {143, 20, 194, 2, 49, 374, 63, 119, 27, 9}
    {141, 10, 99, 432, 9, 90, 46, 157, 13, 3}
    {60, 14, 102, 558, 66, 16, 27, 144, 10, 3}
    {112, 62, 117, 226, 88, 283, 2, 48, 52, 10}
    {183, 33, 74, 165, 140, 326, 37, 23, 10, 9}
    {449, 157, 38, 58, 28, 37, 46, 47, 115, 25}
    {169, 403, 24, 97, 28, 70, 36, 69, 60, 44}
}
